365727bf4eebb774f1f0e86f420c8b6ee8caeb77>6df9cfbb8925634a398a798179aacbf70c566f1b_5	explicit	Intradural xtramedullary metastatic lesions associated with primary tumors riginating outside the neuroaxis are uncommon, occurring in 5% of ll spinal metastasis [3].	background
9dc7e80e06268422d843f7c51c189e5ce6ceb568>4d7306d6200d68d8b18a331837efef26ef5e034c_2	explicit	delayed in monoamine oxidase A-deficient (Tg8) neonatal mice that display high 5-HT levels in the CNS (Cazalets et al., 2000).	background
33e79061345188ee7e6a92597023e376e455720f>1e56ed3d2c855f848ffd91baa90f661772a279e1_0	explicit	The LDA parameters were estimated through variational Bayesian inference as described in Blei et al. (Blei, Ng, and Jordan 2003).	method
50760e016a4ed661207ae9ed559f8fde412a927d>8b7b5fd215bb18675843a3de788339ddda2981cd_0	explicit	DBL1 (3D7 and 7G8), DBL1+2 FCR3, DBL2 FCR3, DBL3 (FCR3) and DBL5 (FCR3) were coupled at 1 mg/million microspheres [24]; FV2 was coupled at 3 mg protein/million microspheres based on previous optimization studies [23].	method
1cb10d6d52502084cb4d8e00111d0ed8955b98ac>7d32e3cb0dbcf2ea9e82747629d6ed929fcb94f3_2	explicit	However, CVP2 has higher catalytic activity than CVL1 in vitro and the cvp2 mutant shows early termination of vascular elongation, while the cvl1 mutant resembles wild type, suggesting an unequal redundancy in which CVP2 plays a more significant role in PtdIns(4,5)P2 degradation and PtdIns(4)P production (Carland and Nelson, 2009; Carland et al., 1999; Carland and Nelson, 2004).	background
3519a9fb317c4df1b30b5dc090cc083afab9f2b1>7f185882e50d73615d92eedecb037d2e878a3b84_0	explicit	The above equation is the starting point of absolute perspective pose estimation [8, 14, 13, 9]: given a set of 3D–2D point correspondences (xi ↔ Xi), one can recover the 3D rigid body transformation (R, t) : W → C acting between the world coordinate frame W and the camera coordinate frame C.	background
1299de4f6f7b52a81ab2612c75fd09982c21a2e7>34e5513017c555463409013e0f16af946348f7bf_7	explicit	The C2 motif contains the core sequence LXLXL, which is also present in the EAR repressor motif (Jin et al. 2000; Aharoni et al. 2001).	background
24fe18db8ad1c3b1d77a73b1fea0f9a471434bf7>57220e5e1106b295bab12105c79f6307ab220e0f_4	explicit	It should be recognized nevertheless that the previously proposed formation and decay times of this hKL intermediate (Dioumaev and Braiman, 1997a) are now concluded to have been incorrect.	result
d10a5a0f04c063a85e28f711c37e9606aef1a414>b15ccdb7254f9112bba41969c45b0ddcad9fa6bf_8	explicit	Dissociative conscious sedation as a method with the characteristics of maintaining spontaneous ventilation, patient cooperation, patient comfort and enough amnesia has been reported in 2011 [17].	method
71197e96cc66d18123cffa099c043cf41b67445b>620a12113f0ae1f687dfcf6da5abbe6d3491fa85_2	explicit	The problem of maximizing the amount of data transmitted up to a certain point is considered in [29, 46, 77, 94].	background
0bf12056914c56344a48f427575066721ad7c8bd>3dee3e066677c54655543ebd4e7fefac427f5dfe_0	explicit	Among them, HWP1 and ALS3 encode adhesins and are activated by the transcriptional regulator Efg1 during hyphal formation (Argimón et al. 2007).	background
ce0ca90c7b34525306f49cbee40465972254f6c3>230ebe13b29d05e9c1ef6aede264ee108eb64592_2	explicit	Studies have shown that hyperuricemia could accelerate renal disease in the remnant kidney model and cyclosporine nephropathy [4, 7, 8].	background
95d0e6afc2175ba9c0b1c2be4829064a13aca9e1>58c231934cba96039a7ac8cb84ee116a818b57e2_0	explicit	By taking a qualitative approach to this part of the study and targeting registered nurses with appropriate experiences the study’s credibility was strengthened (Gabrielle et al. 2008).	background
e28904703eb7a8052f7b26618bfcaf1b64311efa>39d742b0215b388f0ce5c7db31e98d700ba00df1_16	explicit	Although CD5 is a transmembrane molecule, a soluble form of human CD5 (shCD5) can be generated in activated T lymphocytes as a result of proteolytic cleavage [18].	background
9ce909dc3a55c00bde287c27f0128d8ee7648b83>6df615b3c555ee61dee9fa6079f905466ed2fb8f_1	explicit	The downregulation of IL-12 and TNF-α by atRA could further redirect the immune balance toward immunoglobulin production and a humoral immune response as suggested by the studies in vitamin A deficient mice (53, 54) and the increased susceptibility of vitamin A deficient children to measles (7, 55).	background
27a87661842b0411b354d10823f82f4707f056f4>984344af43b460684730eb1ad65624e1c78946aa_1	explicit	First, correlational and principal components analyses were used to examine the relationship between TVA parameters and performance on the Fixed and Ran-\ndom versions of the SART (Robertson et al., 1997).	method
fcbade2dbed7b1ce4aa15285a89028773e20889c>a3b7aec5548fa4aa010b72231659fcf0e57c6087_1	explicit	Previous studies have also shown that lower levels of BDNF were associated with lower levels of NPY in both rat brain and cultured neurons (Barnea and Roberts, 2001; Nawa et al., 1993, 1994).	result
b7d6f3c1e7bef793823e8a9566689fc579e9e3e1>100747c07fdb0ba17e32f0c4fa29392cfd25482a_0	explicit	Our participants had performed the movements\n only twice during the intervention epoch while in the ‚Äö√Ñ√≤expert‚Äö√Ñ√¥ studies participants had experienced motor training over years (Calvo-Merino et al., 2005, 2006; Haslinger et al., 2005), several days (Reithler et al., 2007) or weeks (Cross et al., 2006).	result
91fbf2dde0effb33bfc88008decf43476dbb08ed>06e8eab4c7673fe38fd7dfea8879712a71e3a537_1	explicit	…for comparing VBM pre-processing algorithms besides comparison to empirically derived information we report a qualitative comparison of our findings with well-established anatomical distribution patterns associated with AD pathology (Braak and Braak, 1991; Frisoni et al., 2010; Hyman et al., 1997).	result
0eae0a403f24f8ff891d923b4937c32925c9367d>0dc2e84b91c3078be63471aa396019a1d6db033a_1	explicit	Experiments on standard testbed videos demonstrate that our algorithm possesses comparable or superior performance comparing to the state-of-the-art approaches designed for specific applications [11, 9, 17, 18, 5, 13].	background
43e8553881f0f6d27480f0bab2c43465b7927836>e99fd9775ae760a58cc0b1492b1d07e7a5006b78_1	explicit	As TIMP-1 functions not only as a MMP-8 inhibitor, but also exerts proinflammatory and growth factor –like characteristics, it may promote inflammation and atherogenesis [19, 20].	background
c9a63a4272af92612219617b75bcf0c6ab2bfdd7>cb101cdbe7aac08d64577ea4ec526d1663a9899d_9	explicit	Starting from this point, practically all free arachidonic acid that still remained in the medium and in the cells became complexed by serum albumin present in the medium (Dymkowska et al., 2006).	background
c9eb6d338032128baef61e471255ef96fc4f3d7a>None_0	explicit	Similar results were also observed by Potter et al. (1996) and Balmir et al. (1996) who reported that weaning hamsters consumed 6 to 7.5 gm of food daily that contained isolated soy protein.	result
1045cb925c15bb4ea41586e483b295e7d9d50378>672549d8f166d0a33f63281546e7d7353e218bda_0	explicit	These results along with that reported by others [19,20] using error corrective feedback support KramerJohansen et al.	result
395f38378edf500729a220d8a55814ac44530b89>4d00efd6ac1167944c2a39f4c17a43e0509f60cf_0	explicit	…et al., 2011), in the virulence\nof some bacteria like extraintestinal pathogenic E. coli strains,\nEdwardsiella tarda, or Salmonella typhimurium and plays a role\nin the biosynthesis of antibiotic and toxins (Dang et al., 2011;\nGarcie et al., 2016; Verbrugghe et al., 2015; Vivien et al., 2005).	background
0594bdc1117a9ec88af0083cb755875a68d6bedf>9d66d06d2810f2c1966359a0df2cd6def9fa2c7d_1	explicit	The loss of white matter following injury might be the result of the retraction or degeneration of injured descending fibres (Schwab and Bartholdi 1996), although this typically occurs over only short distances (Schnell and Schwab 1993) and therefore probably does not explain the loss seen in the present study.	background
529862fd23b8f42f71425fb9611beac6416b5655>5de0d612db99d972950c5aa0fff1f27d14445035_0	explicit	The location of this plasticity is also consistent with previous functional imaging research showing cross-modal activity for visual motion stimuli in the right PTR (Cardin et al., 2013; Dewey and Hartley, 2015; Fine et al., 2005; Finney et al., 2001; Petitto et al., 2000; Sadato et al., 2005; Shiell et al., 2015a).	result
5f6334b6432eec16c43980e92c3db933cd3d6a22>8c80dec6666f7941df992319c0c679eae3faff0a_0	explicit	The partial mitochondrial control region (domains I and II) was amplified and sequenced as described in Kvist et al. (1999, 2003).	method
1d8d960f4c1bcd5fa93039b0d2f7e8c82e2b4d6f>f079647502ea163587ef3b85719bf50dbf9c36ed_4	explicit	ADAM8 expression in the thymus has previously been described [7,8,9,10,12,13].	background
b0d4b3642acafecd9c073d9e3c9fb9b5793a1262>7f245e59cfd419b97cc54729bd733cc86af51978_2	explicit	The colocalization of VGLUT2 with Cu terminals in the CN shown in this study confirms that the Cu pathway to the CN is glutamatergic and demonstrates that Cu projections, like those from Sp5 and the contralateral CN (Zhou et al., 2010) use VGLUT2 to mediate glutamate transport at both MF and SB terminal endings.	background
71a49d1be6c8fde6c5f989c6c25bba5e7c0d4c1e>ed0501645a2223820285268f27af332d7182a104_0	explicit	For example, because coral mucus provides an important carbon source for coral-associated bacteria (Ferrier-Pages et al. 2000; Brown and Bythell 2005; Wegley et al. 2007; Allers et al. 2008; Kimes et al. 2010), changes in production rates of mucus due to abiotic factors (e.	background
ec6f66952e6131e4249c4eac9984e8e0d237b6e1>315c54b1c8d06aabde569be83c9b033f77a12628_1	explicit	Significant inhibition of CaM kinase II activity has been observed in many models of delayed neuronal cell death including whole animal models of ischemia (Taft et al., 1988; Churn et al., 1990b, 1992a; Zivin et al., 1991; Aronowski et al., 1992) and glutamate excitotoxicity in neuronal cultures (Churn et al.	method
bd8d902558bfa6f3f676974381700a98abff3dc6>321c03aa26a2d121863a96a5b88f4a443c53a500_0	explicit	These results support the previous study in the M. fascicularis (Ruiz-Herrera et al., 2002a), where 51.14% of chromosome bands where ITSs are located express aphidicolin-induced fragile sites.	result
d93426ac252abbae0ac2a8078adee38445546652>e1ed37d5e98424311bc079f56c064d8d80177292_6	explicit	Survivors noticed cognitive changes during and after chemotherapy treatment [35].	background
9e078ee7c0e24bbbe0009bce3174dee06a5d440e>c14837c7f03add6100f1058023469212e4429452_3	explicit	[KOOS], pedometry studies, and gait analyses) [8, 10, 15, 23, 30], and cost-to-utility (ie, cost-to-quality adjusted lifeyears) [21, 22, 26].	background
a828f4add27fe61eccf15e1b6626825b42f24def>fd6db9a231183cc6c48b027d652b518bdcdc634a_4	acronym	However, consistent with previous reports [24], IFN-γ was undetectable in PEL lines, suggesting this is not a contributing mechanism.	result
70e275b9bf575c85e5833d87c06086de5a6d7a02>fd7edb333dac5dab45d5737b23a52aad9cf93d6b_0	explicit	Our results are in agreement with the findings by Roger (1995), although his work was done in rice production systems and with different legume species.	result
c148e8e87c6ae5d3f7b2dd601800a86d5e304417>43d0884ee531ce8d5d4b21718d2a25dd50b1f28a_2	explicit	study reaches = 10) to perform a depletion removal study to estimate actual abundance of Okaloosa darters (Dorazio et al. 2005) and evaluate accuracy of visual surveys.	method
c040d5de8ffe5c14c28696e48afd886571ee16b0>a1db8daefe409a9736469f176031ea064361e911_1	explicit	For neuronal differentiation of the neurospheres, they were partially dissociated as above and seeded on polylysine/ laminin-coated coverslips in neurogenic medium containing DMEM/F12 (1:1), B27 supplement (1:50, Invitrogen,USA), glutamine 2 mM, 50 U/ml penicillin, 50 μg/ml streptomycin, and 10 ng/ml mNGF (Alomone), as previously reported in [21].	method
58b96b0b4a1b0b082273a03fa5be9d53bd2bb63e>52f78db083b803af0dc4a67bf2395369bf2747c0_1	explicit	nanotubes may be released intentionally in the future, as they are been explored for remediation and water cleaning purposes [33-38].	background
6a97855c529f5bbcc57883ba6ae7686fa383d54e>14d7c8b93d9dd2c25c50eee83423d1f8d9e037c3_1	explicit	This is consistent with reports that miR-155 is downstream of several molecules necessary for induction of the M1 phenotype, such as TLRs [50] or Akt2 activity [51].	result
8ba75b9fc95f3125e3249cac8377ac365d24442c>3900019a35fa424f182a2e913cc3c121832f721a_0	explicit	This protective effect of FGF21 against obesity is consistent with the results of a previous report using DIO mice((30,31)).	result
760ecc0eac22d9df09e790f9ad3e7e2c8ee56bf6>52b2c63fc59fdedd15aa28674a11a31e76af85b2_0	explicit	These results are consistent with preclinical studies\n showing binding to both D3 and D2 receptors in vivo (Gyerty√°n et al. 2011) and preferential binding to D3 receptors in vitro (Kiss et al. 2010) as well as PET studies in nonhuman primates (Seneca et al. 2011; Toth et al. 2013) and humans (Keator‚Ä¶	result
67414680703ae8d59f8ef34696f7d8b090b4202f>86de5a183907a9c302336418ffbc833c59fc8be0_0	explicit	However, neither IL-4 nor IL-13 plays a consistently suppressive role; their effects appear model and/or Leishmania species dependent (22, 23, 27, 30, 31, 49, 53, 56, 57).	background
410376c6a35d3dd09a544e0b334ac4e11e22da52>bc09dfbd0300f89c727c3b5f494b326fc0bb9b15_5	explicit	132 outflow from the superficial towards the deep system, several studies[6,7,11] have suggested that the absence of direct communications between the SIEV and the DIEV through venous perforators could favor congestion.	background
c1bdd2c263feb6f1637f16ea4869c44de77a1911>65da3de5e68022424a9527539538309d40b76483_0	explicit	Typically, case studies combine data collection techniques such as interviews, observation, questionnaires, and document and text analysis (Darke, Shanks & Broadbent, 1998).	background
451b6e0210565aac3532d91b60506872166459c7>e5cd01f1c6c47be64ab209016d6c8174c9b23ee1_0	explicit	fumigatus encodes two transcription factors, hapX and sreA, that maintain iron homeostasis whereby hapX represses sreA expression and subsequently ironconsuming pathways, and activates siderophore biosynthesis during iron-starvation, while sreA represses hapX during iron-sufficient conditions in a negative feedback loop [35,56].	background
7646a20bb0223c2631a2d8b2a6412941e0e1630f>29369b847daea006770b1ebd0c8415c29e13e058_7	explicit	The two focused ultrasound beams A and B are excited at the same source pressure and at the angular frequencies xa = x0 Dx/2 and xb = x0 + Dx/2, where x0 = 2pf0 and Dx are the center and modulation angular frequencies, respectively, such that Dx x0 (f0 being the center frequency) [3,4,11].	background
38910c2ff230bb19074c5aadd810f0cd43214a56>4a4c6153b60f191443157c5f2e5871edd7d432fa_1	explicit	These results might be interpreted based on the previous observations that testosterone supplementation can decrease total cholesterol levels without affecting HDL-cholesterol levels (53,55).	background
857c84364bf90d115cc124536934ff303e3a888f>75edacebaae1ad61972d0aa878d738cb81fc87b8_1	explicit	Although other metabolic engineering efforts in amino acid metabolism such as over expressing glutamine synthetase and glutamate synthase resulted in improved total free amino acids and growth phenotypes in transgenic plants (Ameziane et al., 2000; Migge et al., 2000; Chichkova et al., 2001; Fuentes et al., 2001; Oliveira et al., 2002; Fu et al., 2003), the bacterial L-aspartate-a-decarboxylase was not previously expressed in transgenic	background
a91dc9edf243e869babf1ab0d0ed2c5f800a93e4>7a59ba23d76482366be185f804121488d364a172_0	explicit	The findings in literature, confirmed by the results obtained in this study, relate significantly low self-confidence in the possibility to stop smoking [31–33] and low adherence to therapeutic program [3, 24, 34] with failure in therapy.	result
4118d21a5a09a31994a63d4d6fcff521855a0ea7>d82369cdf3bf31e1fc1231e0705c1768930d0d5c_4	explicit	[77] found that TGF-ß induced apoptosis in KATO-III but not in other cell lines, such as MKN-l, MKN-28, MKN-45,	background
9a068a63f5ae85227863a972c7204903fdcca978>73619c0c3ee055ee31944e3a71119e9f68d42794_5	explicit	2002) and mice lacking the placenta-specific Igf2 transcript show IUGRaswell as placentas that are small and have altered nutrient transport (Constância et al. 2002; Sibley et al. 2004; Sferruzzi-Perri et al. 2011).	background
d13a6ddb8564712723cde3383bf3945ab805bee1>e817ae639ba2aab62172146638a78a84f8736de1_12	explicit	Sixth, patients are simply not interested [4], but it is not clear whether patients are not interested in the telehealth intervention or the research itself.	background
f4d5f8e528a6aa96d73941659d73041a4d4d625c>9ba74eb8a48a70bacc10f3da976ae4f3d104bca6_0	explicit	While it is clear that it increases progression-free survival in high grade tumors, the literature is mixed on overall survival [4-5, 10, 25].	background
1cf31e792500ce0376a4744d990ff0ff7dcad216>895aa5d630a32071e93261aee332c7c68dc7b65b_2	explicit	We compare KCDML not only with the state-of-art methods including our current work—CDML [38], Huang's method [43] and PCA combined with RBF (PCA-RBF) [43], but also with important baseline methods, such as PCA Kernel PCA (KPCA), LPP, Kernel LPP (KLPP) [44] and LDA.	method
5a799d34ccb3a2b71308aea40978b966cd3ebfac>18e212a039557ede65ffc4b17fd9dfe4143ce491_0	explicit	Hepatic glucose production and glucose disposal rate were calculated for the basal period and the steady-state portion of the glucose clamp using the Steele equation for steady-state conditions (23).	method
0c2e32f7e3f00434aab9a6cff66b3cc780c2f85a>adb4ea6f17b45c661db07625b2219776f68f9c32_0	explicit	Adequate empiric antimicrobial treatment was defined as antibiotic therapy administered within 24 hours after blood culture samples were obtained which the microorganism was susceptible [16].	method
c0b049ec76818ff3d2e770a3db35a09611f91b86>e8677fa2cb25697433bb1d6df9d35b1bea9f618e_2	explicit	The types of complex genetic interactions between duplicated homeologous loci which are possible after polyploidization are best documented in plants, where allopolyploidy in particular is a pervasive phenomenon (Otto and Whitton 2000; Wendel 2000; Doyle and Egan 2010).	background
12e0ff980966a31928b03ba5c4b791a3c37f75b0>d2cb97eb68987f76b171d5761e0006f9d75a0d15_0	explicit	This is a standard way of assessing relative competitive ability (Santos et al. 1992; Fellowes et al. 1998).	background
5b406d0b42f1cf0e99176d7f818b83f236e36278>49408e2483e51eea8636dffe6203b16dd7dc0fbe_4	explicit	In the rest of the article, the discussed protocols already possess the aforementioned characteristics, as elaborated by the MANET WG in [3].	background
9cd2dfa83800850cdceffb5dd6ea5a6cb21bb7be>61b87f3010e47949ee41ae3be2db64fe26e44c2b_0	explicit	Wolff (1996) obtained similar results, although in previous works (Wolff et al., 1995) no differences between cultivars were detected.	result
8384fd8ad01b0a5f310ca355d07610d147f7be77>5e0a8d84a299dc7e6902020b8e40dbd0a25be15a_3	explicit	The major route of excretion in mammals is via the urine (Hawkins et al. 1980; Klos and Dekant 1994; Hissink et al. 1996, 1997), and the main metabolite of p-DCB is 2,5-DCP, which is excreted both as the free substance and in conjugated forms (as sulfate or glucuronide) in the urine (Azouz et al.…	background
a07a6f5c4e1192778bcb50250d0eff4857066632>9beb6e9503a5e38124887d4d40c7845d5a06e7cb_3	explicit	All 7 transabdominal ultrasound studies [24,27,57–61] 11 of 22 [28,30,41–44,48,50–52,55] EUS studies used contrast enhancement.	method
269dc10117a4d9a1ccf7101156074977deb3e02a>7bd3fc2a40b26605546606b5145cce762b4877d1_5	explicit	To date, CSC markers of endometrial cancer have been identified, including CD133, CD44 and ALDH1 [7, 22, 35, 36].	background
812e50bdbc19a822b0619ea835bed77415782d4b>5f19115ea3ee17d6d2a9288412fc6165932cea91_3	explicit	Further, fruiting patterns vary seasonally and geographically in the eastern humid forests of Madagascar (Ganzhorn et al., 1999; Johnson, 2002; Overdorff, 1996).	background
45b1377b45f2fbf6bb266582d1c17c767d822cac>e9be1208676efc08a7eb18ed8375f9e6b21df259_0	explicit	This is in accordance with the results of previously published studies (Gruber and Gollhofer 2004; Bruhn et al. 2006; Gruber et al. 2007a).	result
d73a793140b81a66ad0639f2714f4958f85be3e0>8fc9677e5f18ab26f4edc9930aad863d9cf4b244_0	explicit	2% of cases.(15) Further, the VTE detection rates reported here are also in line with large data sets from National (Nationwide) Inpatient Sample database reporting on results of benign brain tumor resection, making it likely that our results are valid in other clinical settings as well.	result
e364d59a1dc537f2d51cebd7647030833629bb07>d18293e4a7b9d11f93cd5384005e289e00122f07_2	explicit	This has been demonstrated for neural sources that are known to be highly correlated, such as bilateral activation of the temporal lobes during steady-state auditory stimulation (Brookes et al., 2007; Dalal et al., 2006; Popescu et al., 2008; Quraan and Cheyne, 2008; Quraan and Cheyne, 2010), and for primary visual sources (Quraan and Cheyne, 2008; Quraan and Cheyne, 2010), and is likely the case for many other sources as most brain modules are organized with bilateral symmetry.	background
1596994f7c0cc63dd33ecac9bae63cbcab4e31f0>a0003d3b8be9c44a96cf44599d5c473afd7f131c_2	explicit	Some parts of the map by Poutsma et al. (2008) are\ninaccurate, because they are based on previously\npublished verbal descriptions.	background
64fda3b9d6f5ff57639b69921409d8cda15b4c9a>5dff0905c6c02fd9c5581502b76a534c1d51e5db_0	explicit	Youth with disabilities have to face more complex challenges during this transition phase compared to their able-bodied counterparts when striving to fulfil age-appropriate roles and participate in their communities [5, 6].	background
062ab02c421a101c2f4ce8b57e03efbcad9e65cf>31d31b65fa7b01ce90080264e7d1472af469355d_3	explicit	The observed decrease of the CFF/FUF in our HE patients is well in line with the results of Kircheis et al. (2001a, 2001b, 2001c, 2002) and Timmermann et al. (2008).	result
b2281224afb3a90f31fdbd980e43f3abd5789d28>cd250aac6cf8a2e8808e0f687627690f81aa4c29_1	explicit	Resting-state corticostriatal functional connectivity is correlated with executive performance in both healthy subjects and in diseases such as schizophrenia, Huntington’s disease and ADHD (Mennes et al., 2011; Unschuld et al., 2012; Su et al., 2013; Gordon et al., 2015).	background
31fa1238546007fdb63f120fb0f59e9a6045c640>a70a6787e39f1207f5adcd9fdce013b407100316_0	explicit	Several investigators (18, 19, 43) have shown that endogenous female reproductive hormone status alters the control of a variety of thermoregulatory effectors.	background
ad75e7ad197c66bf9f1ea1787e0d981b001a261b>a294b752e32c9a673553685742e561316f8d7ae1_0	explicit	In patients with insulin resistance, production of NH3 from proximal tubules is reduced and ammonia excretion is also reduced accordingly, resulting in low urine pH.[27] In addition, in patients with insulin resistance, sodium absorption is increased because of hyperinsulinemia, which also lowers urine pH.	background
8239e463d56d27ed56fd4db49e4412c0da58c8d1>923cf7f97c84edfcba5a0a9a2648afb75719eb35_1	explicit	Anti-Flik interference experiments have further supported the idea that Flick protein is an endogenous antagonist of ventralising signals (Towers et al., 1999).	background
dc07cf4e508b9ed7f86c82cc53696df504042e1a>90726bc5fe8c2c5d126c26dfe9249fe0fab6a58c_1	explicit	Previous reports on gene therapy for ovarian and other similar cancer cell lines have shown an increase in infectivity through CAR-independent transduction, achieving higher reporter gene expression by several orders of magnitude in the primary tumor cells (Dmitriev et al., 1998; Kasono et al., 1999; Vanderkwaak et al., 1999).	background
5bffcb5b344ea2dcfd901cf8949d4ceec1535a90>bc615cb89f626012e6fa6a14b8bbb26270020502_0	explicit	As a result, a preliminary version of the Q-SEA instrument has previously been published [10].	background
599feb4b2dc522afbf540675ef031b1bb88a65ba>a967d1ac47bfa7a596f1342cddac8c80c4736ac8_0	explicit	Concentrations of human CRP increase up to 1000-fold within 24–48 h of tissue injury and represent a sensitive, but a nonspecific marker of inflammation [17].	background
ce420d3b5910b1011f538dff3abd55b558ac1697>920beff2cfd54740b2401341c860e62c8d78eedb_0	explicit	To study the role of top-down modulation on speech in noise perception, de Boer and Thornton (2008) examined MOCB activity in young participants who underwent a training program to discriminate speech presented in noisy environments (de Boer & Thornton, 2008).	background
04aaca2e9284f6a51de78e0cbc5fbc2c43348a39>425688f5400dc532230fd7293fed1dd3bcf09ceb_2	explicit	Additionally, as previously shown [22], disruption of the HIR complex in a strain carrying a deletion of HPC2 (hpc2D) also prevented recruitment of SWI/SNF to HTA1-HTB1 (Figure 4A, compare hpc2D and WT).	method
9c51c9a8aa9f596416526f4f74cd4068e5d7be8f>49f58347a6ff81d7592c1a52562e289c552d2d0d_0	explicit	Resistance to number of antimicrobial agents among a variety of clinically significant species of bacteria is becoming increasingly important global problem [4].	background
800ec2373cfc2706baa123c57aeb06c4f8d2279c>46d8cc36dbf30b274aa7edbd36ed319556ea8047_8	explicit	In this study, we used 2iL medium plus a PKC inhibitor, forskolin, and a TGF-b inhibitor for conversion and maintenance because some reports have suggested that a PKC inhibitor and forskolin facilitate conversion from the primed to the naive state (Hanna et al., 2010; Dutta et al., 2011; Takashima et al., 2014; Duggal et al., 2015; Qin et al., 2016).	method
c2e0c46b57aaf1482585960e98a14dfb9a200a15>0b77a35bfc13db7db9a792b89a0d3e0f62d4d798_0	explicit	%) fallow deer were positive to A. phagocytophylum DNA, however a work recently conducted by Michalik et al. (2009) on a population of 44 fallow deer living in West–Central Poland using only a PCR approach, showed a prevalence rate (20.5	result
662468ed7cf2b8c38c7ac47f74974641c54b3401>18f355d7ef4aa9f82bf5c00f84e46714efa5fd77_0	explicit	Signals inspector such as oscilloscope, image processing library such as OpenCV, pattern matching algorithm (Dynamic Time Warping [9], five degrees-offreedom gesture recognition) are integrated and ready-to-use to support that informal design technique.	method
fb42dd12354e6964f9dafa61d491be22e14ba2cd>0ab1037b498a9c0fa5746d0330e8dcef5db71133_12	explicit	This behavior offers a reasonable explanation for the high-pressure acoustic wave velocity profile of SiO2 glass (Murakami and Bass 2010).	background
24f45474d52f1880b6d9ebc6cdc3a8b41d2abc3a>03a02c636aef2616afe010f2c81a1adf33808d16_7	explicit	[57] by delineating mobile payment platforms into five layers: (1) device; (2) (operating) system; (3) network; (4) service, and; (5) content.	background
7184b56dd919fab78fe2d06a53e2b35766ddd9da>fe13f843c52243e096d7e1a52345a68eaf2cfef1_9	explicit	…asking participants to distribute funds between two programs aimed at decreasing extremism among Islamic communities in the U.S.: one centered on policing and surveillance of Muslims, and the other on providing them with education and opportunities for learning (see Kteily et al., 2015, Study 5).	background
7ef9fe09f54e94ad0fb021f98c587d5f4204da6d>None_0	explicit	‚Ä¶& Pearson (1991) found no separation by different size classes of mayfly species and different types of substratum, our results suggest the presence of a sizerelated shift in habitat use, as identified in many other studies (i.e. Pringle, 1982; Williams & Moore, 1986; Osborne & Herricks, 1987).	result
57247582ff2a82454bf6808e26266bdafcbb380c>e7ff3015265437fb629b6b678ba23bd0df7fd0e9_0	explicit	exposure in those IL-6 KO mice and found a significantly higher number of eosinophils in the airway in these mice than in wild-type mice (data not shown), corroborating the observations that were previously published using the OVA model (21, 22).	result
364b3e741d95859318f7adf65a3cec52ab7c8dbe>d0f95cbaacf88f11eb70042d09d127e8535eb13d_3	explicit	germination stimulatory activity by germination bioassays with Striga hermonthica as previously described by Jamil et al. (2010).	method
843eaa7acbdba0fab5e4edd2fccc8226ced3ac55>d75ad368dded5e7d1a6ab96fe87a6fe7494f0673_3	explicit	…and could potentially modulate the metabolism of SN-38 in vivo (Zheng et al., 2001; Guillemette, 2003; Villeneuve et al., 2003; Girard et al., 2004; Yamanaka et al., 2004), as well as response to irinotecan-based chemotherapy (Ando et al., 2000; Innocenti et al., 2004; Marcuello et al., 2004;…	background
405e2a5d3bb5c430c4d0cbd020d8bebe8c1364ba>855f0edac470b58ab2dc7ecb8e873c970f273a23_1	explicit	…that only Fe2+bound form, but not Mn2+-bound form, of PerRBL senses low levels of H2O2, those genes (katA, ahpC, mrgA, and possibly pfeT) belonging to H2O2 stimulon are likely to be controlled by Fe2+-bound form of PerRBL, as previously known for B. subtilis PerR regulon (Fuangthong et al., 2002).	background
3fa646a34100457a6036434475cc2a88d149268d>6df60e9f1a9933e1ff81b2f788102de3ffedeb3e_2	explicit	4 We are not comparing with JMOSEL [13] as we did not find it available on the Internet.	background
bc782d51c766fad76c0239f49c79a3cf738b8f19>3f13aac64d3620658c9d3f905530df49fd5437d9_0	explicit	ORL1, a recent addition to the opioid receptor family, is the only opioid receptor subtype selectively activated by OFQ/N, an endogenous opioid ligand (Meunier et al., 1995; Reinscheid et al., 1995).	background
0fd548a07b8d113f5f6a6255abe191668120ac53>74809ba2f3834024b56f5b0784655b1435708c60_7	explicit	Arpp/Ankrd2 has been found to be induced in denervated muscles (Tsukamoto et al. 2002) and in muscles chronically immobilized in a stretched position (Kemp et al. 2000).	background
b5f55adfbe61ff6f45f99c501ea2f27a7472db7d>f1ed4b2eb396542c3048a6d660cd3d4dfb8a9f55_0	explicit	Currently, one of the most frequently utilized approaches to regenerate large bone defects relies on the placement of scaffolds under the premise that space maintenance will occur in tandem with new bone formation within the scaffold-filled defect [4, 10, 22].	background
0751ca9d7eb15f21e90374b6fcdc299948d2111e>6520584cb0d400b610e60c6195c0abb66cf7de11_6	explicit	A novel prokaryotic immunity-like system (CRISPR/CAS) has been recently discovered (Barrangou et al., 2007; Brouns et al., 2008; Marraffini & Sontheimer, 2008), involving two main constituents: (i) clusters of regularly interspaced short palindromic repeats (CRISPR) and (ii) CAS (CRISPR-associated sequence) proteins.	background
28c2b083a6c294a05ff5edffa0ccf2b927049108>4a861d29f36d2e4f03477c5df2730c579d8394d3_7	acronymParen	For experiments that involve recurrent modules, we apply gradient clip only to weights of ConvLSTM module (clipped by global norm 3) to stabilize training.	method
